hotel_name,hotel_name_link,review_score,review_score_text,review_score_title,hotel_image,hotel_price
Mahakam24 Residence,"
/hotel/id/mahakam24-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=690939603_282350963_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=343&highlighted_blocks=690939603_282350963_0_0_0&hpos=18&no_rooms=1&sr_order=popularity&sr_pri_blocks=690939603_282350963_0_0_0__20587499&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.8,12 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/281221882.jpg?k=8d85e4285641e6fafea277bf8ad00239351685a9302ab077a06e239ad9b0a95a&o=,"Rp 205,875"
Green Bamboo Residence,"
/hotel/id/green-bamboo-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=43484209_190283449_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=344&highlighted_blocks=43484209_190283449_0_2_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=43484209_190283449_0_2_0__20649999&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.4,38 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/257445842.jpg?k=36eca68212bf1f653e625caa21d492ce0e6d10d1fc1edf54b2d5692dee023bf1&o=,"Rp 206,500"
K-Style Eco Hotel Jakarta,"
/hotel/id/k-style-eco-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=395335601_250081860_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=345&highlighted_blocks=395335601_250081860_0_0_0&hpos=20&no_rooms=1&sr_order=popularity&sr_pri_blocks=395335601_250081860_0_0_0__15062199&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.8,21 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/158654604.jpg?k=37d9295367a6f24713129509733a2b39efd08294dc12bcf4fce77d521df03e6e&o=,"Rp 150,622"
RedDoorz Plus near Ancol,"
/hotel/id/reddoorz-plus-near-ancol.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=503957602_217160243_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=346&highlighted_blocks=503957602_217160243_0_0_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=503957602_217160243_0_0_0__13387500&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,60 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/198866508.jpg?k=d46902a385a4efff7f0533ac3024e317b73aca4935b067838ec4a25b2cfab65d&o=,"Rp 133,875"
Studio One,"
/hotel/id/studio-one.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=40280101_270856225_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=347&highlighted_blocks=40280101_270856225_0_1_0&hpos=22&no_rooms=1&sr_order=popularity&sr_pri_blocks=40280101_270856225_0_1_0__22499999&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.4,195 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/38035225.jpg?k=78378619fe80a1c8799325d89edef464813f1e912ead1970ea94017da1a8083d&o=,"Rp 225,000"
Hotel Cikini,"
/hotel/id/cikini-kota-jakarta-pusat.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=449603104_220701793_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=348&highlighted_blocks=449603104_220701793_2_0_0&hpos=23&no_rooms=1&sr_order=popularity&sr_pri_blocks=449603104_220701793_2_0_0__28799999&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.7,15 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/176831823.jpg?k=6ec8e3cb0f628ccd56070a9789aebb4b97424b1e8e2f6346deeb09f46b175274&o=,"Rp 288,000"
Topaz Residence,"
/hotel/id/topaz-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e13d2998297ae023767ee45cddd9434a&all_sr_blocks=143448002_220702721_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=349&highlighted_blocks=143448002_220702721_0_0_0&hpos=24&no_rooms=1&sr_order=popularity&sr_pri_blocks=143448002_220702721_0_0_0__23099999&srepoch=1613475443&srpvid=525251b9a14a0061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,82 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/108114409.jpg?k=4ead40df6cd7971df854ea9659330db97c7cf3cf0f42a14fa47d470e7de59051&o=,"Rp 231,000"
Maven Buncit,"
/hotel/id/maven-buncit.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=54230301_257417518_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=351&highlighted_blocks=54230301_257417518_0_0_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=54230301_257417518_0_0_0__23499999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.1,56 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/19207179.jpg?k=b39b3e59d62cba277650a673cd781787911e725dcae632b2c6fdd7bea0f5e9f2&o=,"Rp 235,000"
Hotel Pinangsia,"
/hotel/id/pinangsia-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=209491501_95784174_2_42_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=353&highlighted_blocks=209491501_95784174_2_42_0&hpos=3&no_rooms=1&sr_order=popularity&sr_pri_blocks=209491501_95784174_2_42_0__14107499&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.1,110 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/85288169.jpg?k=c9ac08887df2eac441e988177bd3ea3917dc674406a4c817e2e25a763ef314f5&o=,"Rp 141,075"
éL Hotel Royale Jakarta,"
/hotel/id/grand-whiz-kelapa-gading-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=46443201_203031248_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=354&highlighted_blocks=46443201_203031248_0_2_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=46443201_203031248_0_2_0__51700000&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,173 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/162489526.jpg?k=1662e74ba4e1bde214ac103089941b873c34be88957509d3398571df9f975998&o=,"Rp 517,000"
Amaris Hotel Pluit,"
/hotel/id/amaris-pluit.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=199490710_220702844_2_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=355&highlighted_blocks=199490710_220702844_2_1_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=199490710_220702844_2_1_0__39199999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.1,50 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/81650683.jpg?k=2f4644676d14a9cdc17e8f079ab67fec653af323878a9ca28f7a36e0bc5215f8&o=,"Rp 392,000"
Inap At Capsule Jakarta,"
/hotel/id/inap-at-capsule-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=379805801_269315116_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=356&highlighted_blocks=379805801_269315116_0_0_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=379805801_269315116_0_0_0__11344299&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.1,301 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/164283994.jpg?k=4129dd4d789bd75587946c44d8ffc075d4c9e24de247f3ac6e8d143b4bb2970d&o=,"Rp 113,443"
RedDoorz Plus @ Thamrin,"
/hotel/id/reddoorz-plus-thamrin.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=355810501_217163792_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=357&highlighted_blocks=355810501_217163792_0_2_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=355810501_217163792_0_2_0__29440800&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.8,163 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/263750640.jpg?k=6d7f42a2441698d0d94d6dfbf646c88ac3ddfd875c028222eca6a09bf1f36277&o=,"Rp 294,408"
Neo Hotel Mangga Dua by ASTON,"
/hotel/id/neo-mangga-dua.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=71144101_220702516_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=358&highlighted_blocks=71144101_220702516_0_0_0&hpos=8&no_rooms=1&sr_order=popularity&sr_pri_blocks=71144101_220702516_0_0_0__38853099&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.0,773 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/26201424.jpg?k=782360ae262ceb2dcba66bb2ed664b9cb4d12fc33b86a9ace4be2a4381ca6bbd&o=,"Rp 388,531"
Capital O 1748 Thamrin Condotel,"
/hotel/id/thamrin-condotel.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=26972206_287712108_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=360&highlighted_blocks=26972206_287712108_2_0_0&hpos=10&no_rooms=1&sr_order=popularity&sr_pri_blocks=26972206_287712108_2_0_0__28333400&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",4.9,14 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/273180111.jpg?k=a2ef41ee2fc3b347ce54010aa7a6878711aa9e007c4dae28d227608f2b460cd4&o=,"Rp 283,334"
V Hotel Tebet,"
/hotel/id/v-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=88117902_190354199_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=361&highlighted_blocks=88117902_190354199_0_2_0&hpos=11&no_rooms=1&sr_order=popularity&sr_pri_blocks=88117902_190354199_0_2_0__34319999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,45 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/26584631.jpg?k=3574fc3042b7b5e19e11416a924cd0f41e1dcd10c86a84d0af93d8d16e92b6a1&o=,"Rp 343,200"
RedDoorz Plus @ Kelapa Dua Kebon Jeruk,"
/hotel/id/reddoorz-kelapa-dua-kebon-jeruk.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=158862201_272937637_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=362&highlighted_blocks=158862201_272937637_0_0_0&hpos=12&no_rooms=1&sr_order=popularity&sr_pri_blocks=158862201_272937637_0_0_0__23015299&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.0,24 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/125849868.jpg?k=e09650eb5cb9bfa43b0aeaaf172cb3ba13349988f8d5b69531b0589c6434fd58&o=,"Rp 230,153"
M Hotel,"
/hotel/id/m-hotel.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=39709401_266378036_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=363&highlighted_blocks=39709401_266378036_0_0_0&hpos=13&no_rooms=1&sr_order=popularity&sr_pri_blocks=39709401_266378036_0_0_0__33557999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.8,84 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/267922922.jpg?k=92fc4a574d2b86c507b77d234b2b235e9bb359578a6da71da124e49cdf18a7c2&o=,"Rp 335,580"
RedDoorz near Pancoran,"
/hotel/id/reddoorz-near-pancoran.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=392009901_285361415_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=364&highlighted_blocks=392009901_285361415_0_0_0&hpos=14&no_rooms=1&sr_order=popularity&sr_pri_blocks=392009901_285361415_0_0_0__21837300&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.5,18 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/264011958.jpg?k=08a92374bd935f9548047ba41bf585bc9e538ee9e5f7adbd97b097c329c36b99&o=,"Rp 218,373"
Saffron Suites Syariah,"
/hotel/id/saffron-suites-syariah.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=666087801_275884510_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=366&highlighted_blocks=666087801_275884510_2_0_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=666087801_275884510_2_0_0__21619999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",9.0,4 reviews,Superb,https://cf.bstatic.com/xdata/images/hotel/square600/264680452.jpg?k=ec3c0be0e98c4f20d7d1938d3658a21a2f2b71144f6c3fa5e0f0532a53a4f3ea&o=,"Rp 216,200"
Hotel Daily Inn,"
/hotel/id/daily-inn.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=280855608_240691107_2_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=367&highlighted_blocks=280855608_240691107_2_1_0&hpos=17&no_rooms=1&sr_order=popularity&sr_pri_blocks=280855608_240691107_2_1_0__51699999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,47 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/227700077.jpg?k=958b21f64785277e3f52756dcb8f2fee6ad58375fa55b61a6d9450f6ec70fcc8&o=,"Rp 517,000"
Hotel Gran Mahakam,"
/hotel/id/gran-mahakam.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=4344604_264058151_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=369&highlighted_blocks=4344604_264058151_0_1_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=4344604_264058151_0_1_0__157904999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.7,315 reviews,Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/85004586.jpg?k=28233acc6f95e49669daabb184d8eda77685de27f91aa2a20fcf8a920e973228&o=,"Rp 1,579,050"
Hotel Zia Sanno Jakarta - Pluit,"
/hotel/id/zia-sanno-jakarta-pluit.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=599946201_238322259_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=370&highlighted_blocks=599946201_238322259_2_2_0&hpos=20&no_rooms=1&sr_order=popularity&sr_pri_blocks=599946201_238322259_2_2_0__40500000&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,12 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/244067935.jpg?k=af651b9413670691ab31098f2e087b92cf6be30d2e981620ce269e19993eb679&o=,"Rp 405,000"
OYO Flagship 210 Amethyst Kemayoran,"
/hotel/id/oyo-153-amethyst-apartment-hk-realtindo.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=410676703_256713321_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=371&highlighted_blocks=410676703_256713321_2_0_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=410676703_256713321_2_0_0__24439699&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,210 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/256328177.jpg?k=ef7af2be9017da0882497c4a6fbc8b0a4c17259a7d0741316abb2672929931c1&o=,"Rp 244,397"
Amaris Hotel Mampang - Jakarta,"
/hotel/id/amaris-mampang-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=33d9ccb88e27ec6e602d939643ddd4f1&all_sr_blocks=215005201_96920492_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=372&highlighted_blocks=215005201_96920492_0_1_0&hpos=22&no_rooms=1&sr_order=popularity&sr_pri_blocks=215005201_96920492_0_1_0__39499999&srepoch=1613475477&srpvid=db0551ca22ff01d2&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.0,49 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/96649540.jpg?k=7acd055a652a9bb3af175d785de8870f7e6f710411193984f68f6dbdf5caa96d&o=,"Rp 395,000"
